file_name,tsne_norm_x,tsne_norm_y,tsne_raw_x,tsne_raw_y,umap_norm_x,umap_norm_y,lda_norm_x,lda_norm_y,class_id,class_name,camera_id
S006C002P024R001A059.skeleton,50.305458,-12.278801,2.5281463,-16.955088,7.1621585,0.6163317,-4.160848,-1.4540833,59,walking towards,2
S010C002P008R002A037.skeleton,-0.64736456,-56.613796,-16.325497,-30.573349,12.891112,-0.76792455,1.7213907,2.171877,37,wipe face,2
S008C002P007R001A019.skeleton,54.678642,28.304731,67.09329,-4.3443737,14.779177,9.514531,2.3195686,0.54974174,19,take off glasses,2
S016C003P040R001A023.skeleton,1.6508512,-57.973537,43.880283,-1.3327303,13.11604,-0.9043802,0.87669605,2.4464993,23,hand waving,3
S021C001P055R001A084.skeleton,-35.207466,-42.755917,-17.41734,-47.67542,11.374835,-4.219519,1.0019773,-2.1991363,84,play magic cube,1
S032C001P044R001A108.skeleton,13.943406,-22.836817,12.8440485,71.43324,14.653445,2.8313444,-1.3457239,1.1695853,108,knock over,1
S016C002P025R002A059.skeleton,22.985317,75.76104,6.9716697,86.09499,-8.848812,-0.2767628,-0.3649551,-1.3476291,59,walking towards,2
S012C001P037R002A052.skeleton,-7.253438,41.724636,-16.495293,33.83957,9.2645855,6.824417,-1.6547649,-0.6494933,52,pushing,1
S031C003P008R001A086.skeleton,48.222862,17.658487,-43.01589,-31.888664,13.911273,9.505169,1.5788481,-1.0983131,86,apply cream on hand,3
S029C001P089R002A116.skeleton,46.626415,-17.309505,-66.64162,13.691756,6.933533,0.10345087,-4.2062287,-0.83534396,116,follow,1
S009C001P019R001A045.skeleton,30.719296,-32.142113,-56.070225,-19.918139,8.841682,-0.099036016,-2.2258024,-1.4882753,45,chest pain,1
S021C003P059R002A066.skeleton,14.87806,13.844555,36.833626,-35.60918,7.6805677,3.1629388,1.1958337,-0.11349058,66,juggle table tennis ball,3
S015C003P016R002A016.skeleton,-7.2006974,56.84322,-20.95143,22.060781,8.893224,7.7127566,0.43622318,0.03567934,16,put on a shoe,3
S028C001P087R002A109.skeleton,-13.130589,-17.775406,-23.191526,27.494453,11.333398,-1.1625035,0.06513238,0.022482157,109,grab stuff,1
S011C003P019R001A028.skeleton,-44.47997,-32.603035,-30.03255,-24.525967,9.894866,-3.9627478,1.0608989,-3.5335593,28,phone call,3
S019C002P041R002A087.skeleton,-2.6791918,-34.349804,46.475327,-24.35703,9.076885,-2.6501045,-0.23962569,-1.7102522,87,put on bag,2
S023C003P062R001A064.skeleton,29.811628,-9.181747,-30.148531,-10.850094,8.484506,0.8961963,-0.3866896,-0.811163,64,bounce ball,3
S008C002P034R002A020.skeleton,-15.6199875,-6.863204,7.3166256,-13.469901,12.268504,-0.078738615,1.7874069,1.337666,20,put on a hat/cap,2
S020C001P043R002A102.skeleton,9.236129,-30.724014,15.084514,7.9476514,9.440423,-1.628347,-2.4701152,-0.17681003,102,side kick,1
S027C001P044R002A081.skeleton,-13.443113,-26.662848,-24.99573,50.162632,10.539393,-1.9551297,2.0303185,0.71856165,81,toss a coin,1
S004C002P020R001A051.skeleton,-26.428272,60.80264,-15.773582,-8.194627,7.326057,8.52129,-0.29040593,0.088727824,51,kicking,2
S019C002P047R002A068.skeleton,12.783144,41.488926,27.070923,35.145058,12.102845,6.8374257,-0.16139907,0.50568485,68,flick hair,2
S027C003P082R001A120.skeleton,-15.895652,10.17916,23.66069,9.249211,11.789818,0.6645593,0.5112407,-0.21747503,120,rock-paper-scissors,3
S027C002P084R002A106.skeleton,-35.95439,-30.943497,34.7485,-6.84781,9.948642,-3.3067067,0.9970698,-1.4459388,106,hit with object,2
S006C003P016R001A043.skeleton,21.259792,-30.135899,-36.56094,-13.631184,8.144371,-0.51147324,-5.3647738,1.0927979,43,falling down,3
S007C002P016R002A041.skeleton,55.780956,-0.055735447,8.945928,-16.420208,15.57595,8.439407,-2.661966,-1.4628406,41,sneeze/cough,2
S029C003P089R002A073.skeleton,-7.1466784,25.316944,77.82981,-14.660339,10.331362,4.120693,-0.79967105,0.28209448,73,staple book,3
S001C002P002R001A034.skeleton,-36.58225,6.6026063,17.250511,-39.972164,12.43273,2.3565347,1.235587,-1.7574728,34,rub two hands,2
S006C002P001R001A030.skeleton,-34.082554,14.579013,-32.180492,-8.93414,12.241943,3.2053208,0.6067387,-0.54650426,30,type on a keyboard,2
S032C003P044R001A082.skeleton,-49.408382,-33.673527,-8.452703,0.8108063,10.054091,-4.1228356,1.865849,-3.0030508,82,fold paper,3
S026C002P049R002A070.skeleton,55.555588,25.64485,-24.511917,76.292145,14.8254595,9.713138,1.1393468,-0.17349231,70,thumb down,2
S013C001P017R002A005.skeleton,0.96759623,2.5100517,-6.713174,-31.73102,9.597617,1.937189,-0.06173555,0.37194195,5,drop,1
S002C002P011R002A022.skeleton,44.413242,38.384365,-57.231823,-6.8371005,14.319682,8.105234,1.7599543,1.1120516,22,cheer up,2
S023C003P055R002A083.skeleton,3.209913,69.17533,4.4462204,32.495434,10.145767,8.6489935,1.2254109,-0.7534427,83,ball up paper,3
S008C003P015R001A052.skeleton,-15.986666,37.75447,-40.81897,-33.54422,8.849662,5.9371295,-0.786544,0.7621554,52,pushing,3
S026C002P041R002A069.skeleton,16.892227,-60.529503,-22.050354,75.62924,14.183596,-0.4399509,1.0467633,1.3695917,69,thumb up,2
S011C001P019R001A031.skeleton,-16.147097,-32.61998,-47.07547,-24.735601,10.420279,-2.6113503,0.45260262,0.15482289,31,point to something,1
S015C001P017R002A005.skeleton,-8.441304,3.4046772,-13.045987,23.587954,10.130712,2.2234352,-0.4751469,0.899467,5,drop,1
S008C002P001R001A035.skeleton,19.418894,-11.728068,67.40944,-8.449209,9.09395,0.845137,-2.6794567,-0.83689857,35,nod head/bow,2
S009C001P008R002A057.skeleton,34.017075,-44.36844,-12.797168,-41.243034,7.792547,-1.9488413,-0.6198367,0.5155671,57,touch pocket,1
S032C001P106R001A095.skeleton,-24.23192,-44.0605,1.4706185,16.908106,11.637577,-3.1230621,2.241462,2.984534,95,capitulate,1
S004C001P003R002A021.skeleton,-8.862822,-24.491186,21.594011,-26.366192,10.83636,-1.6762892,1.8074024,2.4403467,21,take off a hat/cap,1
S031C001P008R001A077.skeleton,47.661674,22.194414,19.223711,60.099094,14.291772,9.311577,0.6176442,-0.15577082,77,snap fingers,1
S010C003P019R001A046.skeleton,-4.3549085,-53.944366,-57.258316,-17.465006,12.791996,-1.5613592,0.6768257,1.1710901,46,back pain,3
S032C003P105R002A081.skeleton,25.1122,8.553575,-27.126345,54.2289,8.322873,3.9980912,0.87368387,-1.4912605,81,toss a coin,3
S018C001P045R001A097.skeleton,-25.740276,-47.05068,57.239124,-18.670547,11.643274,-3.1133344,1.5941837,3.4202907,97,arm circles,1
S003C003P019R002A026.skeleton,39.756504,-11.316472,-68.30782,1.495565,7.558271,1.626632,-2.8585536,-0.24107568,26,hopping,3
S030C002P081R002A096.skeleton,-45.789207,-8.225278,-19.317883,72.72922,11.225396,0.6633833,1.6925873,-0.8622702,96,cross arms,2
S002C001P003R002A033.skeleton,65.45881,13.610804,-27.595684,-33.760036,14.414932,10.796674,1.1304481,-0.5920867,33,check time (from watch),1
S002C001P013R001A047.skeleton,-11.288913,-49.556797,-49.82397,-11.31186,12.681204,-2.761371,1.6349484,1.6165544,47,neck pain,1
S008C003P031R001A032.skeleton,14.952438,-60.953747,49.702965,-13.89718,14.124219,-0.47662294,1.266432,1.5263857,32,taking a selfie,3
S007C003P028R001A024.skeleton,7.2629933,-7.08283,-15.144707,-30.617281,10.236466,2.4323022,-2.5679817,0.589441,24,kicking something,3
S031C002P043R001A100.skeleton,-40.96849,49.928097,-31.508825,-19.654024,6.3113456,7.3758364,-0.2198385,-1.256331,100,butt kicks,2
S011C001P001R001A010.skeleton,39.80296,34.888252,-20.956255,26.384262,13.974818,8.20532,1.3044686,-0.9669168,10,clapping,1
S011C003P017R001A018.skeleton,38.06747,41.95469,7.874794,-27.77604,14.197482,7.596976,1.3880875,0.34441483,18,put on glasses,3
S011C001P018R002A037.skeleton,-40.448715,-9.147219,-19.54074,-9.966426,10.6256695,0.84791505,1.4955934,-1.7127582,37,wipe face,1
S023C003P055R001A117.skeleton,14.851048,0.65536803,-15.106217,20.687374,8.650625,2.7131782,-0.90036136,0.6760825,117,whisper,3
S013C001P008R001A043.skeleton,38.315277,-35.459457,-12.979149,-50.640255,7.744781,-0.24382316,-5.5380054,2.45371,43,falling down,1
S025C003P066R002A093.skeleton,-6.258905,57.03843,45.237366,6.7375307,8.890116,7.8857584,0.5802294,-0.21038097,93,shake fist,3
S031C001P042R002A113.skeleton,48.857296,31.818636,-68.17168,13.504663,14.435559,8.824776,2.372788,0.10584213,113,cheers and drink,1
S007C001P026R002A055.skeleton,-24.63326,26.921207,1.9021953,-12.5649805,11.03704,4.0727935,-0.57416636,-0.29082122,55,hugging,1
S003C003P001R001A028.skeleton,-46.654964,-3.391554,-72.20042,1.8417147,11.100108,0.9215527,1.703221,-2.0431697,28,phone call,3
S027C001P081R001A066.skeleton,-20.122635,7.4972706,23.743479,18.331635,11.860564,1.9467375,-0.028420031,-1.2642615,66,juggle table tennis ball,1
S001C001P003R001A014.skeleton,-2.7743385,-33.317223,46.420822,15.342052,9.172035,-2.6589239,-0.54857314,-1.7739198,14,put on jacket,1
S020C003P054R001A086.skeleton,-51.43849,-37.71384,25.45482,15.788293,10.296427,-4.491182,1.3718381,-2.6518626,86,apply cream on hand,3
S021C003P060R001A114.skeleton,35.684826,-24.139648,43.081673,-19.69396,7.9145226,-0.119840264,-4.6411877,0.37721634,114,carry object,3
S031C003P100R001A076.skeleton,-49.756268,-34.31279,-20.68785,-10.683757,10.081395,-4.2164474,1.1709757,-2.3850405,76,cutting paper,3
S009C001P015R001A027.skeleton,-14.703647,15.600818,-51.313477,-4.975939,10.792181,2.92509,-1.3535625,0.9084549,27,jump up,1
S013C002P008R002A029.skeleton,67.76233,17.48442,19.23067,9.969639,14.631404,10.993523,0.9319825,-1.4373933,29,play with phone/tablet,2
S028C003P042R002A103.skeleton,6.0288725,15.252531,-14.081956,1.2720963,8.231509,3.254614,1.6372242,0.89401764,103,yawn,3
S013C002P025R001A016.skeleton,-33.58631,55.884193,-7.546257,-30.56522,6.7372503,7.9395947,-0.28755617,-0.64354265,16,put on a shoe,2
S004C001P007R001A034.skeleton,69.6266,20.249855,-15.974206,16.422556,14.913282,11.199467,1.6107037,-0.110718146,34,rub two hands,1
S020C002P054R002A075.skeleton,-51.644135,-37.888493,42.904465,0.60998654,10.320053,-4.5283513,1.2586147,-2.9572732,75,cutting nails,2
S003C003P019R002A053.skeleton,9.873814,-38.283714,-62.6491,5.713251,9.573983,-1.1224602,-0.82835096,-0.04432951,53,pat on back,3
S024C001P060R002A109.skeleton,14.885213,44.564983,19.799782,44.67805,11.806345,6.9205947,-1.3111117,0.78809214,109,grab stuff,1
S004C003P020R001A050.skeleton,14.138579,-38.85169,1.3174525,6.758201,9.052989,-1.1341723,-0.5382491,0.8493586,50,punch/slap,3
S003C002P002R001A053.skeleton,-27.79375,51.317307,-71.39914,-17.811722,7.181111,7.887793,-0.5710074,-0.07178411,53,pat on back,2
S008C003P025R002A031.skeleton,22.985317,75.76104,6.9716697,86.09499,-8.883529,-0.24255316,-0.36495522,-1.3476287,31,point to something,3
S001C002P007R001A054.skeleton,-11.400201,-16.613298,70.684074,-14.818255,10.694418,-0.88218,-1.6721121,0.7757895,54,point finger,2
S002C002P010R001A042.skeleton,-26.206446,8.288902,-69.40098,-1.3053943,11.528286,2.571958,-2.794274,-0.9039912,42,staggering,2
S031C001P043R001A076.skeleton,-36.89235,-42.03678,-20.534761,-25.008247,11.181565,-4.3269134,1.7884862,-1.9992577,76,cutting paper,1
S017C001P007R001A031.skeleton,-26.563671,-8.847176,35.413315,30.984943,11.858066,-2.2099845,1.4918381,3.1690402,31,point to something,1
S014C001P008R002A028.skeleton,45.966763,33.34928,53.82481,17.883749,14.118317,8.49509,-0.21713033,-0.81405735,28,phone call,1
S028C003P041R001A110.skeleton,30.126938,-52.31258,48.42605,20.025305,7.194488,-2.1607125,-0.22620259,-0.4648287,110,shoot with gun,3
S014C001P039R001A045.skeleton,-35.448338,12.656197,20.5353,-26.554295,12.252709,2.9356744,0.49245825,0.11823164,45,chest pain,1
S030C002P091R001A066.skeleton,-34.272636,19.316431,-15.544611,-5.7532797,11.931367,3.7189412,0.7614973,-0.02269744,66,juggle table tennis ball,2
S017C002P016R002A007.skeleton,8.999358,-9.750947,24.989538,-29.323954,9.98589,-1.438756,-1.1066831,1.1930342,7,throw,2
S030C002P011R001A087.skeleton,-33.171078,51.95261,-30.75188,-21.560068,6.700719,7.8191175,1.453189,-0.75315356,87,put on bag,2
S020C001P041R001A068.skeleton,0.6191882,-49.653954,14.394159,21.50817,12.52151,-0.94094354,-0.7357626,1.4733614,68,flick hair,1
S023C002P064R002A104.skeleton,-28.057995,-22.570663,-1.1987251,6.4786096,11.473169,-2.5447164,2.5441422,4.2750506,104,stretch oneself,2
S017C003P003R001A034.skeleton,-53.966164,-27.202616,48.137135,13.6416235,9.401127,-4.262442,1.1129634,-2.8339326,34,rub two hands,3
S030C002P041R002A112.skeleton,36.51052,-44.816006,65.320625,-21.487604,7.4397974,-1.6682827,-1.2607874,-0.3974713,112,high-five,2
S012C001P015R002A042.skeleton,42.304897,-11.192491,-23.295921,21.435263,7.2408876,1.3624277,-5.226221,0.12914212,42,staggering,1
S009C001P017R002A024.skeleton,52.239388,-13.172336,-52.05216,7.8209386,7.309178,0.40675688,-3.7746758,-0.4375254,24,kicking something,1
S032C002P105R002A074.skeleton,-36.38394,-32.680077,27.80484,-8.15475,9.779487,-3.2097049,1.5039496,-2.3182735,74,counting money,2
S005C003P015R001A038.skeleton,-16.240799,2.2690105,6.9846754,0.46455073,11.838915,1.505143,1.0887175,1.911923,38,salute,3
S010C002P008R001A013.skeleton,5.443724,51.159203,44.928883,-35.08454,11.169185,7.2981863,0.9971982,-0.9890196,13,tear up paper,2
S030C002P043R002A112.skeleton,11.539059,-59.94057,-11.276843,-13.784207,13.592915,-0.47489333,1.0581381,1.2249321,112,high-five,2
S009C001P008R001A026.skeleton,36.893974,-45.582924,-22.315542,-40.249203,7.36782,-1.6982521,-2.0955427,-0.51557285,26,hopping,1
S009C001P017R002A027.skeleton,10.7755,-8.296372,-54.24847,6.7232475,10.251671,2.7078753,-2.0780814,0.19831358,27,jump up,1
S007C002P016R001A037.skeleton,-38.745815,26.805796,1.7619226,-29.840403,11.996811,4.3056936,0.67463374,0.004340644,37,wipe face,2
S031C001P100R002A073.skeleton,-53.80204,-35.318203,-8.27829,-10.115166,10.131618,-4.4952793,1.080337,-1.7241421,73,staple book,1
S028C003P008R002A068.skeleton,13.669128,19.146313,-20.15226,-10.616689,7.5159206,3.2443087,-0.028554678,2.3354464,68,flick hair,3
S027C001P085R001A111.skeleton,1.0449661,-36.75534,-26.101904,48.324314,9.549793,-2.3777997,-1.9291384,0.012017012,111,step on foot,1
S021C002P056R001A119.skeleton,-16.315891,41.10395,-46.134556,-0.6072527,8.534172,6.3123894,-0.14945701,0.57094836,119,support somebody,2
S006C003P022R001A038.skeleton,-17.604023,-2.9626083,73.26562,-8.564642,11.277787,1.5877262,0.8800121,2.3152804,38,salute,3
S031C001P006R002A079.skeleton,22.122189,43.81914,37.831017,36.78595,12.345139,7.232326,0.010477722,1.5398196,79,sniff/smell,1
S021C001P055R001A081.skeleton,-32.063793,-38.903557,9.279786,58.631157,11.515082,-4.091736,1.2701862,-1.2495703,81,toss a coin,1
S026C001P051R001A073.skeleton,-38.595806,-36.911026,9.981987,-45.659695,10.818256,-3.9263082,1.7713509,-2.391685,73,staple book,1
S016C003P040R002A001.skeleton,-5.662894,56.827225,18.058668,-5.7308073,8.902202,7.949522,0.75551474,0.40764418,1,drink water,3
S007C002P008R001A052.skeleton,-28.121468,-2.2321246,32.81737,-18.727978,12.369969,-2.0426593,-0.9152452,0.18405928,52,pushing,2
S021C002P058R001A073.skeleton,-41.48087,28.969398,-13.360572,13.97598,12.275703,4.4058256,1.6201062,-2.3189497,73,staple book,2
S003C003P017R001A048.skeleton,30.05147,-9.485178,-75.94282,-20.505875,8.390865,0.93039304,-1.7926269,-1.1671946,48,nausea/vomiting,3
S026C001P069R002A090.skeleton,-3.769037,15.790294,-49.576836,-29.943346,9.256821,3.1831522,-1.0160935,-1.7711929,90,take object out of bag,1
S030C001P044R001A063.skeleton,-8.434845,-37.898895,-21.131563,74.8276,9.759797,-2.3533359,-0.111377895,3.12824,63,shoot at basket,1
S006C002P024R002A009.skeleton,55.941673,-1.9132572,63.705666,-9.184173,15.458761,8.285528,-2.088088,-2.7133265,9,stand up,2
S003C003P002R001A049.skeleton,-14.381479,-3.731435,-65.41358,-17.40821,12.405195,0.26535252,1.3972552,0.49726027,49,fan self,3
S020C001P053R001A107.skeleton,9.178456,-40.123955,-19.867668,57.048,9.746351,-1.0267812,-0.62630725,-0.6155554,107,wield knife,1
S020C003P008R001A075.skeleton,3.21031,-51.069412,27.791748,13.823501,12.480595,-0.36688906,0.38277644,-1.9407631,75,cutting nails,3
S014C001P027R002A025.skeleton,-7.1332965,-18.055763,2.4802442,7.46495,10.968844,-0.9425569,0.117403865,-0.33813602,25,reach into pocket,1
S009C002P025R001A028.skeleton,-37.760925,23.451551,-26.831682,-56.35588,11.843125,3.2811775,0.69711703,-2.6475925,28,phone call,2
S001C003P006R002A058.skeleton,16.59841,16.16093,-10.899498,-43.353592,7.3209524,3.2016466,-1.5087719,0.55253077,58,shaking hands,3
S005C001P017R001A019.skeleton,-41.30391,13.430734,-25.872313,13.433739,12.535106,2.9664538,2.3549924,0.88333774,19,take off glasses,1
S029C001P043R002A090.skeleton,16.627035,-49.655025,-31.31956,21.331343,13.643875,0.026409432,0.7352704,-2.077617,90,take object out of bag,1
S019C002P041R001A077.skeleton,-25.631807,-41.989517,40.523994,-22.651678,11.732945,-3.2692301,1.0015522,0.2637976,77,snap fingers,2
S002C001P009R001A055.skeleton,23.952806,2.3843894,-33.377697,-42.45967,7.830911,2.302113,-2.4719014,0.4690564,55,hugging,1
S007C003P028R002A023.skeleton,18.625797,29.077122,-21.340712,-41.817398,13.057394,6.475425,0.7378818,2.1028943,23,hand waving,3
S030C001P081R001A105.skeleton,-35.798183,9.992915,-23.27843,72.070526,12.320204,2.580411,0.66879296,0.2546311,105,blow nose,1
S001C003P005R002A006.skeleton,22.985317,75.76104,6.9716697,86.09499,-8.859878,-0.26594403,-0.3649551,-1.3476291,6,pick up,3
S008C001P029R002A032.skeleton,-13.731668,8.669044,44.59322,-20.325018,11.195564,2.040384,1.0697482,0.56935847,32,taking a selfie,1
S019C003P008R002A117.skeleton,23.811102,-0.7683198,29.598608,-4.9839087,8.152578,1.8739511,-2.667636,-0.09684503,117,whisper,3
S006C001P024R002A027.skeleton,-4.212162,12.853503,58.322723,13.223607,9.687022,2.7544584,-1.5765772,0.9648305,27,jump up,1
S006C003P001R002A059.skeleton,54.530987,-4.3264084,-24.754072,34.047634,15.27068,8.105277,-3.4960914,-2.198829,59,walking towards,3
S027C002P041R002A069.skeleton,15.003144,56.04143,-0.8457757,51.985466,11.346347,8.021064,0.060767055,-0.2332667,69,thumb up,2
S031C003P098R002A073.skeleton,8.870318,14.483156,-2.9729471,-8.657089,8.022249,3.0851433,1.3658948,-1.9378119,73,staple book,3
S026C001P070R002A101.skeleton,49.769196,22.274858,-25.82151,34.876595,14.229582,9.474451,-0.013771193,-0.8456447,101,cross toe touch,1
S017C002P017R001A054.skeleton,8.737675,46.51918,52.4115,8.340641,11.5268345,6.957758,1.5228343,-0.48229644,54,point finger,2
S026C002P049R002A113.skeleton,-38.16242,47.153492,-71.33654,10.691571,6.507362,7.2144456,1.0055543,0.029436888,113,cheers and drink,2
S032C002P103R001A096.skeleton,-27.907175,-18.838072,0.56361055,16.403934,11.575519,-1.6374236,1.4669904,0.65125865,96,cross arms,2
S027C003P078R001A062.skeleton,-36.339516,-14.0611725,30.705763,3.3598685,11.433049,0.1718884,2.1069233,2.000574,62,take off headphone,3
S023C003P056R001A083.skeleton,-46.80265,-13.414798,42.525917,27.901308,11.135554,0.02995471,1.5482875,-3.1579654,83,ball up paper,3
S006C001P017R001A027.skeleton,-14.886117,15.790592,23.700373,-29.27396,10.74182,2.975327,-1.46227,0.97715616,27,jump up,1
S032C003P105R002A092.skeleton,-5.017637,65.25576,50.54183,8.649454,9.628013,8.3568945,-1.9321365,-0.17246115,92,move heavy objects,3
S020C003P041R002A069.skeleton,27.23025,34.632515,20.112698,26.18438,12.948835,7.785213,1.338145,0.84502137,69,thumb up,3
S015C001P007R001A004.skeleton,52.832157,28.689394,42.019726,12.703272,14.649503,9.34351,2.5170987,1.3590436,4,brush hair,1
S010C001P025R002A027.skeleton,20.009909,-40.74776,-30.303095,0.3797264,8.559992,-1.3858445,-3.0285604,2.0765314,27,jump up,1
S029C001P090R002A118.skeleton,8.874334,-13.557484,-31.740685,28.293316,10.688129,3.3226235,-1.7169098,-0.42841965,118,exchange things,1
S030C002P041R002A066.skeleton,-16.225035,-37.128006,-0.20537545,4.504632,11.037748,-2.3992414,1.1022288,0.6582808,66,juggle table tennis ball,2
S013C003P018R001A012.skeleton,3.1909947,13.3709135,-33.457577,-12.6234045,9.327472,2.657667,0.86330724,-2.2189324,12,writing,3
S025C002P059R002A063.skeleton,-10.571729,-36.175217,35.613796,-10.922357,10.352432,-2.1643102,1.8316272,2.6611688,63,shoot at basket,2
S029C001P006R002A116.skeleton,47.63775,-17.67267,-67.33215,13.819833,6.8881764,0.06609409,-4.004677,-1.2496595,116,follow,1
S014C003P019R001A001.skeleton,64.910446,22.664938,56.773438,-18.676363,14.947614,10.591747,1.3535787,-0.2099711,1,drink water,3
S008C003P008R002A035.skeleton,-13.21633,61.61799,50.522076,-13.428579,9.056795,7.5314145,-3.73419,1.0887389,35,nod head/bow,3
S015C001P019R001A048.skeleton,27.580988,-34.024876,15.070633,-30.22184,8.993245,-0.2843096,-2.5940871,-0.59654033,48,nausea/vomiting,1
S027C003P084R002A108.skeleton,30.177,-51.857452,23.35095,-1.8298681,7.194603,-2.1093605,-0.64196885,-0.17310727,108,knock over,3
S023C001P064R002A097.skeleton,-26.602701,-15.830355,42.541595,11.323254,10.98682,-1.6341237,1.8604026,3.1687508,97,arm circles,1
S011C003P038R001A014.skeleton,-12.4249,9.151161,-9.645748,28.279732,10.279138,2.8598776,-0.0042226315,-0.3756343,14,put on jacket,3
S008C001P036R002A032.skeleton,35.97903,40.030025,64.10315,-5.632517,14.004278,7.76888,1.0565531,0.3049085,32,taking a selfie,1
S030C003P043R001A107.skeleton,-17.521488,40.210426,-71.26137,-22.989128,8.700171,6.162249,-0.020349175,-0.30473858,107,wield knife,3
S023C003P066R001A082.skeleton,-36.709236,-32.666336,40.803257,28.958006,9.7571535,-3.168607,1.0030916,-2.1357498,82,fold paper,3
S031C003P099R002A114.skeleton,40.84752,-15.619358,18.01923,22.035667,7.3899775,0.35651493,-5.2940426,1.6557517,114,carry object,3
S017C001P017R002A031.skeleton,18.733826,36.73863,-22.621986,72.23145,12.748537,6.5243807,-0.11080897,0.053602234,31,point to something,1
S007C003P026R001A030.skeleton,40.092632,43.277702,3.9172459,-29.925726,14.249648,7.5412316,1.4952228,-0.10282803,30,type on a keyboard,3
S019C001P049R002A111.skeleton,4.935646,-53.52266,29.212982,19.434914,12.995679,-0.41765574,-0.020311229,0.56562656,111,step on foot,1
S030C003P075R002A067.skeleton,13.963381,50.643208,-44.66659,-6.5587177,11.571089,7.4908457,0.31381127,-1.3934575,67,hush,3
S026C002P075R001A114.skeleton,20.254234,-14.439843,-59.06671,-8.691459,9.005009,0.8414614,-4.4346395,-0.25939685,114,carry object,2
S012C001P027R001A011.skeleton,-31.550785,-38.657467,35.608395,5.740425,11.511055,-4.019529,0.99860424,-2.696263,11,reading,1
S017C002P015R002A014.skeleton,-36.33029,-8.667206,23.715385,-26.985374,10.367529,1.3876364,0.17897058,-2.0197585,14,put on jacket,2
S012C001P037R001A051.skeleton,-10.793208,41.121708,49.023815,-31.16289,9.044503,6.551705,-2.3463187,0.670791,51,kicking,1
S031C001P042R001A098.skeleton,-25.493578,-44.212914,-21.464321,-25.780584,11.614342,-3.2639797,1.6292971,1.7069395,98,arm swings,1
S031C003P082R002A077.skeleton,22.888556,74.61855,7.240078,85.0378,-8.863523,-0.2610155,-0.34313616,-1.4123181,77,snap fingers,3
S027C003P044R001A097.skeleton,-19.456331,-57.550446,30.252253,-3.8394268,11.369848,-2.635801,0.25620818,2.4552913,97,arm circles,3
S013C001P017R002A002.skeleton,-48.120716,-5.012139,-27.298023,-36.989525,11.273733,0.95302,1.3742635,-2.2589035,2,eat meal,1
S029C001P074R002A077.skeleton,55.980354,11.426582,17.227558,68.407906,13.931405,10.3259535,1.1237042,0.8140652,77,snap fingers,1
S027C002P081R001A084.skeleton,-41.403168,47.421406,22.977436,-2.5571084,6.3692665,7.1694555,0.47392178,-0.29552698,84,play magic cube,2
S032C001P044R001A101.skeleton,11.67074,-25.047564,31.984053,-34.53158,8.875613,-0.22155261,-3.1968696,0.487162,101,cross toe touch,1
S010C001P015R002A032.skeleton,33.98937,38.14,-49.96938,-1.6720726,13.628529,7.7817016,1.5093464,0.13588393,32,taking a selfie,1
S027C001P011R002A103.skeleton,10.233014,-57.10191,10.383666,53.39542,13.475196,-0.09320255,1.2611814,0.6348276,103,yawn,1
S019C001P051R001A104.skeleton,-24.038048,-45.05857,45.090603,-38.12979,11.556478,-3.106419,2.4178998,4.4330487,104,stretch oneself,1
S030C002P085R002A072.skeleton,-22.733088,-54.09201,-16.07468,-2.660591,10.998447,-2.9406803,2.0383673,1.4615571,72,make victory sign,2
S009C002P025R001A036.skeleton,-37.96728,53.248356,-68.5174,-21.328138,6.4273267,7.718141,0.0028063313,-1.1054504,36,shake head,2
S030C001P048R002A098.skeleton,-7.239343,-28.609785,-25.659792,7.0729628,11.368452,-1.8707951,1.9349715,3.3676295,98,arm swings,1
S013C002P016R002A035.skeleton,30.837927,-23.646778,-46.775307,-5.0695367,8.391031,-0.022306554,-5.6346035,0.55653083,35,nod head/bow,2
S015C003P016R002A043.skeleton,-9.562322,63.620533,-20.826326,26.594858,9.385414,7.909216,-6.4853196,1.4471112,43,falling down,3
S022C002P061R002A113.skeleton,13.626134,32.00126,-24.146221,34.868855,12.626499,6.598193,-0.4863071,-0.72949255,113,cheers and drink,2
S009C003P019R002A053.skeleton,21.447401,-17.37103,-25.993729,21.18496,8.917591,0.4415884,-2.3610826,1.5500615,53,pat on back,3
S013C002P018R002A001.skeleton,-10.182514,10.912964,5.216696,-31.234035,10.778439,1.9770436,0.6431917,0.4755392,1,drink water,2
S031C003P042R001A079.skeleton,-30.996298,-26.936401,-21.328545,73.71504,10.773892,-2.7831876,1.008944,-1.244876,79,sniff/smell,3
S003C001P002R002A032.skeleton,-4.6327896,2.3794458,-58.68304,-9.421693,9.868979,1.9840554,0.21712017,2.2278032,32,taking a selfie,1
S029C002P067R001A064.skeleton,38.686863,33.398457,13.712468,-4.840738,13.999178,8.35142,-0.7211859,-0.6770111,64,bounce ball,2
S008C002P008R001A027.skeleton,-15.275507,16.08102,74.0682,-13.155909,10.880977,3.0886974,-1.4467224,1.3318273,27,jump up,2
S010C002P017R001A030.skeleton,8.651198,48.6375,-33.306633,-12.112182,11.418929,7.181014,0.695853,-0.095292,30,type on a keyboard,2
S025C001P059R002A091.skeleton,-39.91911,-8.893423,56.686436,3.7672093,10.520059,1.0330954,2.1350965,-2.8201282,91,open a box,1
